COD. UF,UF,CODMUN7,NOME DO MUNICÍPIO,POP20,POP21,POP22
35,SP,3523305,Itariri,17598,17754,15225
35,SP,3523404,Itatiba,122581,124254,116275
35,SP,3523503,Itatinga,20921,21139,19219
35,SP,3523602,Itirapina,18387,18610,16157
35,SP,3523701,Itirapuã,6543,6587,5793
35,SP,3523800,Itobi,7852,7862,8044
35,SP,3523909,Itu,175568,177150,176548
35,SP,3524006,Itupeva,62813,64330,72711
35,SP,3524105,Ituverava,42045,42259,37375
35,SP,3524204,Jaborandi,6946,6963,6223
35,SP,3524303,Jaboticabal,77652,78029,72001
35,SP,3524402,Jacareí,235416,237119,251591
35,SP,3524501,Jaci,7196,7322,7618
35,SP,3524600,Jacupiranga,17889,17911,16850
35,SP,3524709,Jaguariúna,58722,59921,60816
35,SP,3524808,Jales,49201,49291,48766
35,SP,3524907,Jambeiro,6717,6828,6421
35,SP,3525003,Jandira,126356,127734,127476
35,SP,3525102,Jardinópolis,44970,45544,45328
35,SP,3525201,Jarinu,30617,31173,40302
35,SP,3525300,Jaú,151881,153463,132351
35,SP,3525409,Jeriquara,3151,3143,3785
35,SP,3525508,Joanópolis,13338,13453,12820
35,SP,3525607,João Ramalho,4551,4577,4381
35,SP,3525706,José Bonifácio,37366,37707,36502
35,SP,3525805,Júlio Mesquita,4800,4824,4254
35,SP,3525854,Jumirim,3418,3467,3052
35,SP,3525904,Jundiaí,423006,426935,459789
35,SP,3526001,Junqueirópolis,20831,20978,20395
35,SP,3526100,Juquiá,18718,18627,19390
35,SP,3526209,Juquitiba,31646,31844,26372
35,SP,3526308,Lagoinha,4889,4882,5071
35,SP,3526407,Laranjal Paulista,28785,29047,28981
35,SP,3526506,Lavínia,12285,12581,9596
35,SP,3526605,Lavrinhas,7311,7361,7258
35,SP,3526704,Leme,104346,105273,97516
35,SP,3526803,Lençóis Paulista,68990,69533,65696
35,SP,3526902,Limeira,308482,310783,305169
35,SP,3527009,Lindóia,8092,8201,6994
35,SP,3527108,Lins,78503,78978,74068
35,SP,3527207,Lorena,89125,89532,84988
35,SP,3527256,Lourdes,2300,2311,1926
35,SP,3527306,Louveira,49993,51007,53526
35,SP,3527405,Lucélia,21886,22022,20046
35,SP,3527504,Lucianópolis,2403,2412,2361
35,SP,3527603,Luís Antônio,15292,15628,13680
35,SP,3527702,Luiziânia,5855,5918,4711
35,SP,3527801,Lupércio,4596,4608,3935
35,SP,3527900,Lutécia,2636,2623,2555
35,SP,3528007,Macatuba,17214,17263,16489
35,SP,3528106,Macaubal,8147,8174,7460
35,SP,3528205,Macedônia,3692,3686,3961
35,SP,3528304,Magda,3102,3086,3159
35,SP,3528403,Mairinque,47441,47723,48097
35,SP,3528502,Mairiporã,101937,103645,113573
35,SP,3528601,Manduri,9910,9972,9852
35,SP,3528700,Marabá Paulista,5948,6039,4531
35,SP,3528809,Maracaí,14036,14069,12700
35,SP,3528858,Marapoama,3064,3097,3295
35,SP,3528908,Mariápolis,4091,4098,3450
35,SP,3529005,Marília,240590,242249,238605
35,SP,3529104,Marinópolis,2106,2101,1889
35,SP,3529203,Martinópolis,26628,26791,24896
35,SP,3529302,Matão,83626,84069,77149
35,SP,3529401,Mauá,477552,481725,383280
35,SP,3529500,Mendonça,5565,5638,6170
35,SP,3529609,Meridiano,3824,3813,4545
35,SP,3529658,Mesópolis,1905,1903,1930
35,SP,3529708,Miguelópolis,22355,22480,19119
35,SP,3529807,Mineiros do Tietê,12966,13023,11233
35,SP,3529906,Miracatu,19643,19511,20234
35,SP,3530003,Mira Estrela,3106,3125,3075
35,SP,3530102,Mirandópolis,29706,29844,27936
35,SP,3530201,Mirante do Paranapanema,18338,18415,15482
35,SP,3530300,Mirassol,60303,60768,63555
35,SP,3530409,Mirassolândia,4919,4966,4605
35,SP,3530508,Mococa,68980,69072,65469
35,SP,3530607,Mogi das Cruzes,450785,455587,471602
35,SP,3530706,Mogi Guaçu,153033,154146,154487
35,SP,3530805,Mogi Mirim,93650,94098,90997
35,SP,3530904,Mombuca,3508,3523,3724
35,SP,3531001,Monções,2267,2274,1948
35,SP,3531100,Mongaguá,57648,58567,61062
35,SP,3531209,Monte Alegre do Sul,8111,8181,8057
35,SP,3531308,Monte Alto,50772,51039,47478
35,SP,3531407,Monte Aprazível,25373,25651,21470
35,SP,3531506,Monte Azul Paulista,18968,18928,18152
35,SP,3531605,Monte Castelo,4166,4166,4219
35,SP,3531704,Monteiro Lobato,4696,4739,4127
35,SP,3531803,Monte Mor,60754,61707,68781
35,SP,3531902,Morro Agudo,33288,33598,26806
35,SP,3532009,Morungaba,13781,13936,14590
35,SP,3532058,Motuca,4795,4831,4034
35,SP,3532108,Murutinga do Sul,4506,4525,3675
35,SP,3532157,Nantes,3179,3215,2627
35,SP,3532207,Narandiba,4904,4950,5703
35,SP,3532306,Natividade da Serra,6642,6624,6963
35,SP,3532405,Nazaré Paulista,18698,18866,21214
35,SP,3532504,Neves Paulista,8923,8917,9719
35,SP,3532603,Nhandeara,11527,11575,9670
35,SP,3532702,Nipoã,5298,5381,4756
35,SP,3532801,Nova Aliança,7068,7161,6712
35,SP,3532827,Nova Campina,9860,9962,8445
35,SP,3532843,Nova Canaã Paulista,1852,1824,2031
35,SP,3532868,Nova Castilho,1278,1290,1059
35,SP,3532900,Nova Europa,11355,11519,9638
35,SP,3533007,Nova Granada,21689,21871,19358
35,SP,3533106,Nova Guataporanga,2325,2333,2151
35,SP,3533205,Nova Independência,4053,4135,4619
35,SP,3533254,Novais,5945,6057,4410
35,SP,3533304,Nova Luzitânia,4160,4217,2837
35,SP,3533403,Nova Odessa,60956,61716,61935
35,SP,3533502,Novo Horizonte,41414,41765,38539
35,SP,3533601,Nuporanga,7478,7522,7370
35,SP,3533700,Ocauçu,4291,4294,4329
35,SP,3533809,Óleo,2471,2447,2508
35,SP,3533908,Olímpia,55130,55477,56037
35,SP,3534005,Onda Verde,4422,4462,4770
35,SP,3534104,Oriente,6542,6569,6073
35,SP,3534203,Orindiúva,7194,7318,6022
35,SP,3534302,Orlândia,44360,44682,37916
35,SP,3534401,Osasco,699944,701428,777048
35,SP,3534500,Oscar Bressane,2603,2603,2475
35,SP,3534609,Osvaldo Cruz,33000,33118,31222
35,SP,3534708,Ourinhos,114352,115139,108678
35,SP,3534757,Ouroeste,10539,10712,10288
35,SP,3534807,Ouro Verde,8620,8676,7766
35,SP,3534906,Pacaembu,14263,14326,12682
35,SP,3535002,Palestina,13123,13285,11259
35,SP,3535101,Palmares Paulista,13486,13691,9475
35,SP,3535200,Palmeira d'Oeste,9227,9173,8904
35,SP,3535309,Palmital,22272,22322,19559
35,SP,3535408,Panorama,15862,15944,14942
35,SP,3535507,Paraguaçu Paulista,45945,46180,41062
35,SP,3535606,Paraibuna,18263,18302,18107
35,SP,3535705,Paraíso,6496,6536,6099
35,SP,3535804,Paranapanema,20395,20588,19412
35,SP,3535903,Paranapuã,4095,4112,4044
35,SP,3536000,Parapuã,10949,10934,10577
35,SP,3536109,Pardinho,6508,6579,7107
35,SP,3536208,Pariquera-Açu,19723,19797,19260
35,SP,3536257,Parisi,2169,2177,2895
35,SP,3536307,Patrocínio Paulista,14807,14941,14527
35,SP,3536406,Paulicéia,7454,7540,7944
35,SP,3536505,Paulínia,112003,114508,115870
35,SP,3536570,Paulistânia,1834,1835,2098
35,SP,3536604,Paulo de Faria,8959,8973,7416
35,SP,3536703,Pederneiras,47111,47523,43897
35,SP,3536802,Pedra Bela,6110,6127,6558
35,SP,3536901,Pedranópolis,2481,2468,2774
35,SP,3537008,Pedregulho,16811,16876,15580
35,SP,3537107,Pedreira,48463,48992,43084
35,SP,3537156,Pedrinhas Paulista,3101,3109,2790
35,SP,3537206,Pedro de Toledo,11421,11507,11387
35,SP,3537305,Penápolis,63757,64098,62093
35,SP,3537404,Pereira Barreto,25677,25685,23871
35,SP,3537503,Pereiras,8773,8875,9520
35,SP,3537602,Peruíbe,69001,69697,69321
35,SP,3537701,Piacatu,6038,6093,5511
35,SP,3537800,Piedade,55542,55731,51542
35,SP,3537909,Pilar do Sul,29402,29612,29785
35,SP,3538006,Pindamonhangaba,170132,171885,164932
35,SP,3538105,Pindorama,17216,17378,14590
35,SP,3538204,Pinhalzinho,15388,15564,14971
35,SP,3538303,Piquerobi,3699,3706,3267
35,SP,3538501,Piquete,13575,13495,12597
35,SP,3538600,Piracaia,27462,27617,29876
35,SP,3538709,Piracicaba,407252,410275,434432
35,SP,3538808,Piraju,29869,29930,29027
35,SP,3538907,Pirajuí,25719,25939,22451
35,SP,3539004,Pirangi,11471,11524,10885
35,SP,3539103,Pirapora do Bom Jesus,19178,19453,20578
35,SP,3539202,Pirapozinho,27754,27974,25376
35,SP,3539301,Pirassununga,76877,77330,73436
35,SP,3539400,Piratininga,13765,13890,15120
35,SP,3539509,Pitangueiras,40080,40430,33731
35,SP,3539608,Planalto,5304,5370,4392
35,SP,3539707,Platina,3578,3606,2990
35,SP,3539806,Poá,118349,119221,109450
35,SP,3539905,Poloni,6113,6166,5592
35,SP,3540002,Pompéia,22172,22326,20171
35,SP,3540101,Pongaí,3400,3385,3395
35,SP,3540200,Pontal,50852,51717,37526
35,SP,3540259,Pontalinda,4674,4719,4129
35,SP,3540309,Pontes Gestal,2577,2576,2332
35,SP,3540408,Populina,4152,4136,4154
35,SP,3540507,Porangaba,10067,10205,9634
35,SP,3540606,Porto Feliz,53402,53698,59306
35,SP,3540705,Porto Ferreira,56504,56848,52551
35,SP,3540754,Potim,25130,25603,20342
35,SP,3540804,Potirendaba,17516,17668,20227
35,SP,3540853,Pracinha,4212,4327,2581
35,SP,3540903,Pradópolis,21873,22239,17035
35,SP,3541000,Praia Grande,330845,336454,344834
35,SP,3541059,Pratânia,5317,5371,5127
35,SP,3541109,Presidente Alves,4080,4067,3819
35,SP,3541208,Presidente Bernardes,13023,12943,14371
35,SP,3541307,Presidente Epitácio,44389,44572,38992
35,SP,3541406,Presidente Prudente,230371,231953,226692
35,SP,3541505,Presidente Venceslau,39583,39648,35039
35,SP,3541604,Promissão,40828,41211,35142
35,SP,3541653,Quadra,3854,3902,3341
35,SP,3541703,Quatá,14210,14309,12849
35,SP,3541802,Queiroz,3460,3513,3274
35,SP,3541901,Queluz,13606,13788,9387
35,SP,3542008,Quintana,6688,6736,7043
35,SP,3542107,Rafard,9101,9126,9333
35,SP,3542206,Rancharia,29726,29743,28569
35,SP,3542305,Redenção da Serra,3839,3827,3726
35,SP,3542404,Regente Feijó,20394,20523,20151
35,SP,3542503,Reginópolis,9837,10047,7632
35,SP,3542602,Registro,56393,56463,63034
35,SP,3542701,Restinga,7679,7762,6440
35,SP,3542800,Ribeira,3330,3320,3085
35,SP,3542909,Ribeirão Bonito,13299,13376,11004
35,SP,3543006,Ribeirão Branco,16211,15984,18494
35,SP,3543105,Ribeirão Corrente,4752,4786,4638
35,SP,3543204,Ribeirão do Sul,4539,4537,4667
35,SP,3543238,Ribeirão dos Índios,2224,2222,1999
35,SP,3543253,Ribeirão Grande,7679,7686,7348
35,SP,3543303,Ribeirão Pires,124159,125238,116174
35,SP,3543402,Ribeirão Preto,711825,720116,702739
35,SP,3543501,Riversul,5443,5364,5604
35,SP,3543600,Rifaina,3640,3651,3958
35,SP,3543709,Rincão,10812,10824,8731
35,SP,3543808,Rinópolis,9961,9940,9251
35,SP,3543907,Rio Claro,208008,209548,206950
35,SP,3544004,Rio das Pedras,35738,36233,31503
35,SP,3544103,Rio Grande da Serra,51436,52009,45183
35,SP,3544202,Riolândia,12689,12856,10358
35,SP,3544251,Rosana,16281,15929,17237
35,SP,3544301,Roseira,10801,10888,10787
35,SP,3544400,Rubiácea,3162,3195,2680
35,SP,3544509,Rubinéia,3170,3191,3837
35,SP,3544608,Sabino,5614,5638,5112
35,SP,3544707,Sagres,2430,2427,2467
35,SP,3544806,Sales,6407,6481,6468
35,SP,3544905,Sales Oliveira,11998,12103,11420
35,SP,3545001,Salesópolis,17252,17363,15289
35,SP,3545100,Salmourão,5337,5372,4758
35,SP,3545159,Saltinho,8393,8498,8353
35,SP,3545209,Salto,119736,120779,141988
35,SP,3545308,Salto de Pirapora,45860,46285,44921
35,SP,3545407,Salto Grande,9364,9396,9051
35,SP,3545506,Sandovalina,4354,4405,3657
35,SP,3545605,Santa Adélia,15561,15639,14018
35,SP,3545704,Santa Albertina,6022,6036,6388
35,SP,3545803,Santa Bárbara d'Oeste,194390,195278,183447
35,SP,3546009,Santa Branca,14857,14925,13441
35,SP,3546108,Santa Clara d'Oeste,2113,2111,2596
35,SP,3546207,Santa Cruz da Conceição,4544,4584,4179
35,SP,3546256,Santa Cruz da Esperança,2153,2166,2129
35,SP,3546306,Santa Cruz das Palmeiras,34737,35102,28861
35,SP,3546405,Santa Cruz do Rio Pardo,47943,48207,46105
35,SP,3546504,Santa Ernestina,5588,5577,6123
35,SP,3546603,Santa Fé do Sul,32563,32796,34762
35,SP,3546702,Santa Gertrudes,27381,27850,23721
35,SP,3546801,Santa Isabel,57966,58529,56635
35,SP,3546900,Santa Lúcia,8854,8889,7004
35,SP,3547007,Santa Maria da Serra,6236,6298,5753
35,SP,3547106,Santa Mercedes,2943,2947,2952
35,SP,3547205,Santana da Ponte Pensa,1467,1448,1669
35,SP,3547304,Santana de Parnaíba,142301,145073,163348
35,SP,3547403,Santa Rita d'Oeste,2487,2476,2736
35,SP,3547502,Santa Rita do Passa Quatro,27600,27641,24858
35,SP,3547601,Santa Rosa de Viterbo,26753,26960,23783
35,SP,3547650,Santa Salete,1552,1558,1644
35,SP,3547700,Santo Anastácio,20866,20855,17875
35,SP,3547809,Santo André,721368,723889,776640
35,SP,3547908,Santo Antônio da Alegria,6977,7024,6775
35,SP,3548005,Santo Antônio de Posse,23529,23742,23102
35,SP,3548054,Santo Antônio do Aracanguá,8481,8541,8322
35,SP,3548104,Santo Antônio do Jardim,5940,5926,6114
35,SP,3548203,Santo Antônio do Pinhal,6827,6843,7071
35,SP,3548302,Santo Expedito,3135,3159,3004
35,SP,3548401,Santópolis do Aguapeí,4817,4856,3899
35,SP,3548500,Santos,433656,433991,414029
35,SP,3548609,São Bento do Sapucaí,10893,10907,11427
35,SP,3548708,São Bernardo do Campo,844483,849874,832347
35,SP,3548807,São Caetano do Sul,161957,162763,166847
35,SP,3548906,São Carlos,254484,256915,256898
35,SP,3549003,São Francisco,2817,2813,2602
35,SP,3549102,São João da Boa Vista,91771,92315,92319
35,SP,3549201,São João das Duas Pontes,2561,2555,2569
35,SP,3549250,São João de Iracema,1932,1942,1843
35,SP,3549300,São João do Pau d'Alho,2100,2095,2226
35,SP,3549409,São Joaquim da Barra,52319,52737,48058
35,SP,3549508,São José da Bela Vista,8960,8991,7642
35,SP,3549607,São José do Barreiro,4144,4141,4313
35,SP,3549706,São José do Rio Pardo,55124,55298,51668
35,SP,3549805,São José do Rio Preto,464983,469173,475643
35,SP,3549904,São José dos Campos,729737,737310,725419
35,SP,3549953,São Lourenço da Serra,15978,16127,15992
35,SP,3550001,São Luiz do Paraitinga,10690,10693,10181
35,SP,3550100,São Manuel,41123,41287,39467
35,SP,3550209,São Miguel Arcanjo,33002,33071,32062
35,SP,3550308,São Paulo,12325232,12396372,12200180
35,SP,3550407,São Pedro,35980,36298,38991
35,SP,3550506,São Pedro do Turvo,7696,7724,7155
35,SP,3550605,São Roque,92060,93076,85848
35,SP,3550704,São Sebastião,90328,91637,87939
35,SP,3550803,São Sebastião da Grama,12159,12137,10023
35,SP,3550902,São Simão,15385,15446,13374
35,SP,3551009,São Vicente,368355,370839,334632
35,SP,3551108,Sarapuí,10390,10493,10334
35,SP,3551207,Sarutaiá,3630,3623,3713
35,SP,3551306,Sebastianópolis do Sul,3554,3595,3184
35,SP,3551405,Serra Azul,14981,15292,10429
35,SP,3551504,Serrana,45644,46166,44495
35,SP,3551603,Serra Negra,29452,29669,29915
35,SP,3551702,Sertãozinho,127142,128432,127670
35,SP,3551801,Sete Barras,12780,12731,13694
35,SP,3551900,Severínia,17661,17820,14020
35,SP,3552007,Silveiras,6339,6375,6169
35,SP,3552106,Socorro,41352,41690,40323
35,SP,3552205,Sorocaba,687357,695328,738128
35,SP,3552304,Sud Mennucci,7728,7738,6997
35,SP,3552403,Sumaré,286211,289875,294128
35,SP,3552502,Suzano,300559,303397,330710
35,SP,3552551,Suzanápolis,4014,4063,3315
35,SP,3552601,Tabapuã,12485,12561,11323
35,SP,3552700,Tabatinga,16644,16787,14585
35,SP,3552809,Taboão da Serra,293652,297528,283419
35,SP,3552908,Taciba,6329,6371,6243
35,SP,3553005,Taguaí,14141,14415,12637
35,SP,3553104,Taiaçu,6320,6346,5677
35,SP,3553203,Taiúva,5564,5562,6549
35,SP,3553302,Tambaú,23232,23255,21475
35,SP,3553401,Tanabi,26101,26231,25370
35,SP,3553500,Tapiraí,7766,7725,7987
35,SP,3553609,Tapiratiba,12950,12940,11730
35,SP,3553658,Taquaral,2813,2815,2620
35,SP,3553708,Taquaritinga,57364,57547,51833
35,SP,3553807,Taquarituba,23256,23292,24366
35,SP,3553856,Taquarivaí,5911,5968,7057
35,SP,3553906,Tarabai,7540,7609,6535
35,SP,3553955,Tarumã,15183,15361,14899
35,SP,3554003,Tatuí,122967,124134,122991
35,SP,3554102,Taubaté,317915,320820,311912
35,SP,3554201,Tejupá,4491,4452,4139
35,SP,3554300,Teodoro Sampaio,23273,23395,22217
35,SP,3554409,Terra Roxa,9437,9502,7903
35,SP,3554508,Tietê,42517,42946,38336
35,SP,3554607,Timburi,2652,2647,2434
35,SP,3554656,Torre de Pedra,2422,2432,2044
35,SP,3554706,Torrinha,10056,10100,9303
35,SP,3554755,Trabiju,1738,1752,1729
35,SP,3554805,Tremembé,47714,48228,51489
35,SP,3554904,Três Fronteiras,5832,5856,6802
35,SP,3554953,Tuiuti,6977,7058,6831
35,SP,3555000,Tupã,65570,65615,63551
35,SP,3555109,Tupi Paulista,15583,15670,15839
35,SP,3555208,Turiúba,2020,2024,1798
35,SP,3555307,Turmalina,1696,1667,1689
35,SP,3555356,Ubarana,6400,6488,5365
35,SP,3555406,Ubatuba,91824,92819,97382
35,SP,3555505,Ubirajara,4804,4828,5124
35,SP,3555604,Uchoa,10151,10191,10067
35,SP,3555703,União Paulista,1865,1886,1535
35,SP,3555802,Urânia,9120,9125,8840
35,SP,3555901,Uru,1153,1142,1387
35,SP,3556008,Urupês,13888,13965,13540
35,SP,3556107,Valentim Gentil,13532,13732,14132
35,SP,3556206,Valinhos,131210,133169,132846
35,SP,3556305,Valparaíso,26822,27154,23775
35,SP,3556354,Vargem,10692,10842,9948
35,SP,3556404,Vargem Grande do Sul,43110,43368,39539
35,SP,3556453,Vargem Grande Paulista,53468,54315,53777
35,SP,3556503,Várzea Paulista,123071,124269,125054
35,SP,3556602,Vera Cruz,10823,10804,10194
35,SP,3556701,Vinhedo,80111,81516,82029
35,SP,3556800,Viradouro,19017,19133,17413
35,SP,3556909,Vista Alegre do Alto,8989,9163,8108
35,SP,3556958,Vitória Brasil,1846,1852,1796
35,SP,3557006,Votorantim,123599,124468,137319
35,SP,3557105,Votuporanga,95338,96106,96795
35,SP,3557154,Zacarias,2752,2784,2680
35,SP,3557204,Chavantes,12418,12418,12090
35,SP,3557303,Estiva Gerbi,11407,11507,11394
41,PR,4100103,Abatiá,7408,7360,7321
41,PR,4100202,Adrianópolis,5857,5797,8556
41,PR,4100301,Agudos do Sul,9470,9567,10092
41,PR,4100400,Almirante Tamandaré,120041,121420,122032
41,PR,4100459,Altamira do Paraná,1682,1429,3435
41,PR,4100509,Altônia,22176,22293,18735
41,PR,4100608,Alto Paraná,14859,14945,13897
41,PR,4100707,Alto Piquiri,9778,9722,9646
41,PR,4100806,Alvorada do Sul,11503,11598,11672
41,PR,4100905,Amaporã,6332,6405,4765
41,PR,4101002,Ampére,19311,19466,19506
41,PR,4101051,Anahy,2788,2774,3107
41,PR,4101101,Andirá,19926,19823,20234
41,PR,4101150,Ângulo,2930,2931,3447
41,PR,4101200,Antonina,18949,18919,17261
41,PR,4101309,Antônio Olinto,7427,7421,6520
41,PR,4101408,Apucarana,136234,137438,135969
41,PR,4101507,Arapongas,124810,126545,118573
41,PR,4101606,Arapoti,28300,28480,25541
41,PR,4101655,Arapuã,3009,2951,3537
41,PR,4101705,Araruna,14000,14029,14520
41,PR,4101804,Araucária,146214,148522,166699
41,PR,4101853,Ariranha do Ivaí,2066,2026,2340
41,PR,4101903,Assaí,14954,14792,17628
41,PR,4102000,Assis Chateaubriand,33340,33306,36400
41,PR,4102109,Astorga,26209,26304,25477
41,PR,4102208,Atalaia,3881,3871,3978
41,PR,4102307,Balsa Nova,13092,13238,14608
41,PR,4102406,Bandeirantes,31211,31061,31309
41,PR,4102505,Barbosa Ferraz,11426,11287,10766
41,PR,4102604,Barracão,10312,10347,9886
41,PR,4102703,Barra do Jacaré,2781,2781,3022
41,PR,4102752,Bela Vista da Caroba,3457,3404,3416
41,PR,4102802,Bela Vista do Paraíso,15399,15400,14789
41,PR,4102901,Bituruna,16400,16411,15443
41,PR,4103008,Boa Esperança,4047,3991,4552
41,PR,4103024,Boa Esperança do Iguaçu,2470,2437,2411
41,PR,4103040,Boa Ventura de São Roque,6365,6343,6347
41,PR,4103057,Boa Vista da Aparecida,7540,7524,7876
41,PR,4103107,Bocaiúva do Sul,13129,13308,16292
41,PR,4103156,Bom Jesus do Sul,3506,3472,3942
41,PR,4103206,Bom Sucesso,7068,7103,6583
41,PR,4103222,Bom Sucesso do Sul,3254,3244,3540
41,PR,4103305,Borrazópolis,6439,6290,7706
41,PR,4103354,Braganey,5382,5338,5212
41,PR,4103370,Brasilândia do Sul,2585,2521,3703
41,PR,4103404,Cafeara,2954,2973,2620
41,PR,4103453,Cafelândia,18456,18783,18262
41,PR,4103479,Cafezal do Sul,4009,3975,4474
41,PR,4103503,Califórnia,8606,8641,9438
41,PR,4103602,Cambará,25466,25569,23956
41,PR,4103701,Cambé,107341,108126,107220
41,PR,4103800,Cambira,7917,7967,10482
41,PR,4103909,Campina da Lagoa,14043,13888,15737
41,PR,4103958,Campina do Simão,3859,3831,3937
41,PR,4104006,Campina Grande do Sul,43685,44072,52083
41,PR,4104055,Campo Bonito,3763,3694,4266
41,PR,4104105,Campo do Tenente,8045,8118,7583
41,PR,4104204,Campo Largo,133865,135678,144165
41,PR,4104253,Campo Magro,29740,30151,31678
41,PR,4104303,Campo Mourão,95488,96102,99170
41,PR,4104402,Cândido de Abreu,14809,14606,16727
41,PR,4104428,Candói,16053,16126,14922
41,PR,4104451,Cantagalo,13329,13340,10589
41,PR,4104501,Capanema,19148,19172,19205
41,PR,4104600,Capitão Leônidas Marques,15834,15887,14644
41,PR,4104659,Carambeí,23825,24225,23386
41,PR,4104709,Carlópolis,14356,14391,16908
41,PR,4104808,Cascavel,332333,336073,350644
41,PR,4104907,Castro,71809,72125,75956
41,PR,4105003,Catanduvas,10167,10144,11246
41,PR,4105102,Centenário do Sul,10764,10704,10836
41,PR,4105201,Cerro Azul,17833,17884,16145
41,PR,4105300,Céu Azul,11819,11872,11081
41,PR,4105409,Chopinzinho,19167,19083,21646
41,PR,4105508,Cianorte,83816,84980,82232
41,PR,4105607,Cidade Gaúcha,12797,12939,11467
41,PR,4105706,Clevelândia,16450,16344,17321
41,PR,4105805,Colombo,246540,249277,238780
41,PR,4105904,Colorado,24145,24271,22902
41,PR,4106001,Congonhinhas,8857,8896,8336
41,PR,4106100,Conselheiro Mairinck,3876,3891,4354
41,PR,4106209,Contenda,18837,19082,17435
41,PR,4106308,Corbélia,17117,17162,17466
41,PR,4106407,Cornélio Procópio,47842,47840,44599
41,PR,4106456,Coronel Domingos Soares,7518,7538,7007
41,PR,4106506,Coronel Vivida,20580,20430,26413
41,PR,4106555,Corumbataí do Sul,3127,3038,3752
41,PR,4106571,Cruzeiro do Iguaçu,4240,4229,4137
41,PR,4106605,Cruzeiro do Oeste,20947,20962,23852
41,PR,4106704,Cruzeiro do Sul,4449,4430,4495
41,PR,4106803,Cruz Machado,18741,18772,15993
41,PR,4106852,Cruzmaltina,2921,2892,3150
41,PR,4106902,Curitiba,1948626,1963726,1871789
41,PR,4107009,Curiúva,15196,15289,13272
41,PR,4107108,Diamante do Norte,5030,4975,5151
41,PR,4107124,Diamante do Sul,3424,3409,3173
41,PR,4107157,Diamante D'Oeste,5266,5279,5106
41,PR,4107207,Dois Vizinhos,41038,41424,44828
41,PR,4107256,Douradina,8869,8988,9168
41,PR,4107306,Doutor Camargo,5983,5987,6290
